dance,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,genre
623,668,6,-7.282,531,475,0.0,862,823,161.948,4,3
533,426,9,-9.525,297,0.46,0.0,0.1,152,103.267,3,3
533,426,9,-9.525,297,0.46,0.0,0.1,152,103.267,3,3
639,836,0,-4.878,48,27,0.0,283,814,104.998,4,3
533,426,9,-9.525,297,0.46,0.0,0.1,152,103.267,3,3
639,836,0,-4.878,48,27,0.0,283,814,104.998,4,3
752,0.85,8,-8.327,819,25,131,149,491,122.991,4,3
456,437,8,-11.156,867,839,0.0,218,209,108.678,4,3
778,317,1,-10.732,334,592,0.0,881,327,140.048,4,3
742,879,0,-4.274,328,696,7.17e-06,981,936,133.946,4,3
558,497,8,-7.175,256,285,5.36e-06,799,444,107.047,4,3
527,525,1,-8.106,337,876,1.41e-05,172,257,99.638,4,3
537,628,10,-5.342,29,148,0.0,355,514,97.87,4,3
782,0.69,7,-7.811,708,909,661,359,429,99.944,4,3
0.39,682,2,-7.31,119,0.38,256,147,942,150.025,4,3
845,659,9,-6.348,373,159,129,782,547,125.965,4,3
444,479,5,-5.586,436,454,0.0,95,315,89.892,4,3
604,741,2,-5.571,475,178,3.49e-05,409,473,153.947,4,3
604,741,2,-5.571,475,178,3.49e-05,409,473,153.947,4,3
658,634,1,-5.797,413,106,0.0,132,0.29,139.98,4,3
623,668,6,-7.282,531,475,0.0,862,823,161.948,4,3
648,681,2,-8.389,379,263,761,971,766,157.944,4,3
658,679,10,-8.606,361,207,3.15e-06,198,0.42,94.489,4,3
404,0.43,5,-8.313,336,779,172,941,0.51,106.322,5,3
0.53,438,3,-7.564,372,811,0.0,212,694,117.148,4,3
0.69,856,1,-2.549,376,689,7.82e-05,761,0.74,145.966,4,3
623,668,6,-7.282,531,475,0.0,862,823,161.948,4,3
677,506,9,-6.652,964,345,0.0,118,497,145.843,4,3
409,0.57,6,-10.54,711,687,0.0,173,336,128.657,4,3
623,668,6,-7.282,531,475,0.0,862,823,161.948,4,3
706,644,11,-6.055,297,125,0.0,108,624,149.452,4,3
623,668,6,-7.282,531,475,0.0,862,823,161.948,4,3
623,668,6,-7.282,531,475,0.0,862,823,161.948,4,3
623,668,6,-7.282,531,475,0.0,862,823,161.948,4,3
623,668,6,-7.282,531,475,0.0,862,823,161.948,4,3
623,668,6,-7.282,531,475,0.0,862,823,161.948,4,3
623,668,6,-7.282,531,475,0.0,862,823,161.948,4,3
409,0.57,6,-10.54,711,687,0.0,173,336,128.657,4,3
623,668,6,-7.282,531,475,0.0,862,823,161.948,4,3
533,426,9,-9.525,297,0.46,0.0,0.1,152,103.267,3,3
623,668,6,-7.282,531,475,0.0,862,823,161.948,4,3
623,668,6,-7.282,531,475,0.0,862,823,161.948,4,3
623,668,6,-7.282,531,475,0.0,862,823,161.948,4,3
533,426,9,-9.525,297,0.46,0.0,0.1,152,103.267,3,3
533,426,9,-9.525,297,0.46,0.0,0.1,152,103.267,3,3
623,668,6,-7.282,531,475,0.0,862,823,161.948,4,3
623,668,6,-7.282,531,475,0.0,862,823,161.948,4,3
623,668,6,-7.282,531,475,0.0,862,823,161.948,4,3
658,679,10,-8.606,361,207,3.15e-06,198,0.42,94.489,4,3
679,748,0,-3.624,385,878,0.0,299,438,100.035,4,3
623,668,6,-7.282,531,475,0.0,862,823,161.948,4,3
639,836,0,-4.878,48,27,0.0,283,814,104.998,4,3
752,0.85,8,-8.327,819,25,131,149,491,122.991,4,3
0.54,0.63,10,-8.032,494,217,0.0,111,321,85.648,4,3
0.54,0.63,10,-8.032,494,217,0.0,111,321,85.648,4,3
752,0.85,8,-8.327,819,25,131,149,491,122.991,4,3
694,816,3,-3.949,191,217,2.92e-06,167,798,128.009,4,3
722,757,10,-6.207,132,185,6.32e-06,126,721,140.094,4,3
697,438,8,-8.411,289,397,0.0,293,0.58,117.954,4,3
0.86,541,1,-6.51,325,165,163,663,952,114.984,4,3
656,436,8,-11.141,744,845,0.0,221,196,109.239,4,3
807,893,11,-3.745,347,451,2.79e-05,366,537,126.011,4,3
488,0.57,9,-5.602,775,251,0.0,107,668,169.702,4,3
764,601,6,-6.999,325,198,0.0,265,905,87.926,4,3
395,397,11,-7.556,368,735,0.0,0.11,303,70.568,4,3
362,378,1,-11.008,329,679,0.0,91,575,87.549,4,3
843,768,11,-4.554,117,256,0.0,614,662,139.998,4,3
721,751,10,-6.203,125,162,6.59e-06,118,738,140.095,4,3
626,0.88,9,-2.384,504,205,0.0,128,534,95.079,4,3
799,784,4,-5.207,519,0.11,2.84e-06,227,0.26,96.953,4,3
473,562,0,-8.624,451,0.65,117,0.12,316,74.653,3,3
536,768,10,-5.948,347,433,0.0,114,545,77.217,4,3
329,0.45,2,-6.312,405,594,0.0,0.13,284,80.095,4,3
541,676,8,-3.893,153,442,0.0,159,845,90.037,4,3
441,618,4,-8.511,386,295,6.65e-05,105,454,98.031,4,3
0.56,604,8,-8.732,866,315,1.12e-06,176,0.75,84.784,4,3
849,853,6,-3.4,159,355,0.0,896,794,129.966,4,3
727,0.56,9,-6.175,79,462,0.0,109,684,86.993,4,3
742,675,8,-6.551,907,139,0.0,167,679,145.989,4,3
678,815,4,-1.736,264,336,0.0,318,474,95.969,4,3
673,714,9,-8.042,39,111,0.0,858,0.78,112.941,4,3
628,698,6,-5.608,105,472,143,907,732,89.976,4,3
735,839,10,-4.263,381,129,0.0,0.41,609,100.017,4,3
658,603,2,-6.552,676,472,0.0,124,519,146.864,4,3
697,683,1,-2.881,117,372,0.0,137,603,96.133,4,3
649,0.86,6,-4.07,359,0.38,547,147,585,96.025,4,3
359,972,7,-3.452,109,136,2.52e-06,0.14,595,62.914,4,3
539,551,8,-7.351,361,651,0.0,124,556,75.899,4,3
587,557,6,-8.824,106,427,0.0,103,395,159.914,4,3
0.77,824,1,-6.491,851,485,0.0,318,0.49,172.006,4,3
412,494,6,-9.282,536,706,0.0,772,496,169.93,4,3
759,548,9,-6.049,29,392,0.0,828,749,116.967,4,3
733,812,5,-3.505,272,872,0.0,136,535,167.995,4,3
559,885,1,-4.515,189,432,0.0,333,683,172.029,4,3
416,343,4,-10.995,664,514,0.0,106,578,149.791,3,3
602,758,1,-9.416,324,0.25,3.93e-05,209,788,141.108,4,3
261,603,0,-6.733,367,558,0.0,184,207,158.125,4,3
575,577,7,-6.674,432,451,3.98e-06,264,157,90.012,4,3
556,521,6,-10.811,321,632,582,102,355,127.956,4,3
822,446,7,-8.899,321,486,102,147,654,119.994,4,3
695,293,11,-16.278,431,596,158,132,637,143.804,4,3
832,962,7,-5.859,959,517,239,857,359,130.006,4,3
0.76,651,5,-9.997,173,308,0.0,177,714,99.955,4,3
828,707,8,-9.517,362,303,0.0,646,441,141.096,3,3
541,744,7,-6.191,295,507,0.0,0.26,877,194.976,3,3
589,424,4,-12.006,359,844,381,169,561,119.823,4,3
629,664,9,-10.517,283,277,708,811,491,139.975,4,3
609,378,4,-9.828,438,835,0.0,0.28,515,100.418,4,3
421,407,10,-7.445,267,309,961,0.11,161,139.028,3,3
751,0.67,0,-4.587,267,796,18,908,766,156.062,4,3
559,559,11,-6.425,358,145,0.0,138,338,72.498,4,3
704,563,4,-4.739,297,594,0.0,133,739,94.037,4,3
561,431,10,-8.81,578,768,1.42e-05,106,137,143.875,4,3
802,737,9,-4.306,432,309,0.0,815,577,116.955,4,3
489,597,5,-6.633,292,0.27,0.0,105,324,95.012,4,3
659,774,7,-7.014,372,606,333,185,883,82.995,4,3
887,673,1,-5.576,138,309,0.0,174,759,100.012,4,3
386,471,2,-9.65,403,829,0.0,147,0.21,154.039,3,3
718,573,1,-7.309,451,458,533,953,686,180.043,4,3
613,0.47,9,-8.441,344,823,1.87e-06,138,459,102.944,4,3
308,585,9,-5.18,428,0.45,0.0,319,345,171.843,3,3
438,986,10,-3.384,0.14,0.35,343,773,736,159.894,4,3
718,697,2,-6.474,135,634,1.53e-05,563,0.62,143.907,4,3
824,543,4,-8.667,209,101,0.0,178,548,124.018,4,3
718,0.58,2,-5.149,28,602,0.0,196,0.31,97.979,4,3
738,892,11,-5.366,538,114,648,586,683,127.974,4,3
465,769,0,-3.209,325,581,0.0,108,473,87.961,4,3
0.48,615,2,-6.006,328,547,0.0,139,0.33,79.948,4,3
886,579,0,-7.231,209,236,4.23e-06,586,427,105.028,4,3
501,405,1,-5.679,319,751,0.0,105,446,109.891,4,3
637,573,11,-6.69,491,279,3.46e-06,617,704,90.017,4,3
631,631,6,-6.934,307,693,0.0,133,697,89.975,4,3
549,0.6,7,-4.008,494,0.32,0.0,108,625,80.634,4,3
644,892,0,-1.1,567,0.13,113,893,767,180.044,4,3
673,902,5,-6.512,342,161,795,141,618,129.024,4,3
687,717,11,-6.61,755,744,0.0,134,685,88.063,4,3
652,653,2,-10.263,213,358,0.0,81,776,185.931,3,3
516,409,6,-11.925,566,718,0.0,0.35,731,179.852,3,3
574,578,9,-3.188,343,296,0.0,114,274,85.186,4,3
625,165,4,-14.581,354,835,1.11e-06,105,419,94.744,4,3
601,713,4,-3.758,449,282,0.0,158,464,122.872,4,3
869,726,11,-5.654,459,784,0.0,107,343,124.023,4,3
589,885,4,-3.4,35,545,0.0,132,831,91.01,4,3
692,883,7,-4.698,582,512,0.0,228,614,122.984,4,3
869,726,11,-5.654,459,784,0.0,107,343,124.023,4,3
516,405,7,-12.327,424,152,3.44e-06,154,267,160.047,3,3
601,713,4,-3.758,449,282,0.0,158,464,122.872,4,3
638,631,4,-6.993,353,624,144,74,0.46,119.973,4,3
662,394,2,-14.407,361,789,124,111,326,119.938,4,3
561,965,7,-3.673,343,383,7.07e-06,371,304,128.04,4,3
0.53,747,4,-4.838,694,417,1.04e-05,107,434,91.943,4,3
692,883,7,-4.698,582,512,0.0,228,614,122.984,4,3
561,965,7,-3.673,343,383,7.07e-06,371,304,128.04,4,3
601,713,4,-3.758,449,282,0.0,158,464,122.872,4,3
601,713,4,-3.758,449,282,0.0,158,464,122.872,4,3
601,713,4,-3.758,449,282,0.0,158,464,122.872,4,3
677,551,7,-9.477,636,393,0.0,0.13,697,157.485,3,3
585,564,0,-7.063,515,671,0.0,135,137,113.003,4,3
689,481,10,-7.503,815,369,1.03e-06,649,283,80.025,4,3
0.77,0.51,10,-5.469,192,137,106,346,533,188.067,4,3
695,0.54,4,-5.692,493,299,0.0,367,415,121.932,4,3
722,335,1,-9.943,136,0.12,0.0,747,266,85.034,4,3
0.45,329,9,-12.603,441,818,109,135,266,71.884,3,3
785,431,10,-8.756,364,123,0.0,887,236,127.085,4,3
501,828,3,-2.495,114,53,0.0,135,483,84.659,4,3
463,834,6,-3.726,129,0.29,0.0,888,347,183.953,4,3
776,223,8,-13.686,379,721,3.8e-06,119,196,109.966,4,3
701,716,7,-3.671,361,174,0.0,324,732,91.007,4,3
449,487,5,-7.456,753,181,0.0,105,498,133.98,4,3
628,703,10,-4.27,812,263,0.0,0.26,594,99.783,4,3
0.52,485,4,-6.438,269,927,466,159,407,143.901,4,3
0.35,468,6,-9.909,385,445,34,799,467,71.312,4,3
702,825,6,-3.787,601,883,0.0,674,915,102.977,4,3
687,633,8,-9.552,141,119,0.0,291,567,151.996,4,3
0.73,748,6,-4.371,152,936,0.0,282,694,155.861,4,3
692,624,9,-6.492,337,368,0.0,108,487,132.896,4,3
561,965,7,-3.673,343,383,7.07e-06,371,304,128.04,4,3
0.7,502,11,-8.958,425,603,0.0,0.08,407,129.977,4,3
601,713,4,-3.758,449,282,0.0,158,464,122.872,4,3
695,884,6,-2.278,753,561,0.0,213,914,103.014,4,3
889,0.34,11,-7.773,697,218,0.13,55,716,94.009,4,3
601,713,4,-3.758,449,282,0.0,158,464,122.872,4,3
702,825,6,-3.787,601,883,0.0,674,915,102.977,4,3
601,713,4,-3.758,449,282,0.0,158,464,122.872,4,3
825,345,9,-6.018,372,601,0.0,121,506,116.072,4,3
591,648,7,-7.556,392,449,0.0,382,423,107.978,1,3
847,0.59,7,-6.301,133,59,0.0,822,595,97.014,4,3
692,883,7,-4.698,582,512,0.0,228,614,122.984,4,3
692,883,7,-4.698,582,512,0.0,228,614,122.984,4,3
587,776,0,-4.892,807,141,0.0,109,606,159.906,4,3
692,883,7,-4.698,582,512,0.0,228,614,122.984,4,3
601,713,4,-3.758,449,282,0.0,158,464,122.872,4,3
601,713,4,-3.758,449,282,0.0,158,464,122.872,4,3
456,802,7,-7.173,96,266,374,122,616,116.222,4,3
561,965,7,-3.673,343,383,7.07e-06,371,304,128.04,4,3
692,883,7,-4.698,582,512,0.0,228,614,122.984,4,3
687,717,11,-6.61,755,744,0.0,134,685,88.063,4,3
703,0.66,10,-5.119,123,137,0.0,192,0.79,95.033,4,3
647,844,0,-3.756,457,137,658,102,746,146.967,4,3
561,965,7,-3.673,343,383,7.07e-06,371,304,128.04,4,3
603,854,9,-3.646,377,667,188,113,666,147.039,4,3
601,713,4,-3.758,449,282,0.0,158,464,122.872,4,3
754,449,8,-8.79,488,407,642,963,334,90.405,4,3
601,713,4,-3.758,449,282,0.0,158,464,122.872,4,3
601,713,4,-3.758,449,282,0.0,158,464,122.872,4,3
692,883,7,-4.698,582,512,0.0,228,614,122.984,4,3
624,0.81,1,-8.307,39,269,186,169,271,127.989,4,3
582,525,1,-7.163,627,111,0.0,134,0.51,133.249,4,3
465,822,8,-4.826,66,136,442,898,405,89.761,4,3
727,714,2,-4.494,872,209,0.0,153,618,164.003,4,3
737,846,1,-4.51,0.22,614,0.0,486,546,87.981,4,3
568,511,9,-8.57,351,119,0.0,123,134,117.972,4,3
743,655,7,-5.228,866,391,0.0,118,164,91.004,4,3
394,641,0,-6.493,312,276,0.0,958,335,81.932,4,3
824,589,4,-4.961,0.39,257,0.0,254,565,88.027,4,3
658,539,3,-7.043,433,857,1.45e-06,999,461,80.088,4,3
629,328,11,-8.284,29,768,2.5e-05,103,389,74.953,4,3
716,0.64,2,-8.726,25,565,139,127,485,105.012,4,3
273,588,1,-9.564,579,265,307,178,138,88.045,4,3
837,575,5,-7.971,127,361,7.23e-06,457,655,105.015,4,3
363,469,7,-8.404,528,794,176,106,102,171.988,4,3
526,818,3,-5.952,358,587,0.0,333,896,171.96,4,3
788,0.87,9,-5.217,177,123,1.43e-05,692,884,109.974,4,3
836,0.51,1,-10.091,371,713,3.35e-05,101,0.56,151.499,3,3
563,495,2,-10.272,362,781,0.0,837,244,125.998,4,3
581,424,8,-6.616,269,723,0.0,101,352,98.936,4,3
441,0.61,9,-5.182,404,238,0.0,101,348,79.736,4,3
0.51,407,1,-9.671,334,628,1.73e-06,0.12,0.22,120.085,4,3
838,0.63,9,-5.609,171,242,0.0,719,0.64,100.986,4,3
839,972,7,-5.72,102,431,2,907,365,130.012,4,3
813,787,11,-4.254,777,452,107,506,326,130.018,4,3
441,308,11,-10.107,407,958,231,638,292,149.593,3,3
431,224,6,-8.683,379,948,0.0,112,401,87.122,5,3
701,425,7,-10.965,375,328,0.13,0.1,562,135.128,4,3
671,336,10,-8.494,241,705,751,577,518,75.051,4,3
887,388,8,-14.505,349,739,143,106,205,120.035,4,3
0.52,542,1,-7.404,155,383,0.0,371,669,81.131,4,3
783,942,11,-4.371,815,176,2.01e-06,175,908,132.028,4,3
854,446,1,-8.957,198,313,215,156,0.57,92.545,4,3
854,446,1,-8.957,198,313,215,156,0.57,92.545,4,3
701,425,7,-10.965,375,328,0.13,0.1,562,135.128,4,3
683,534,4,-10.348,189,519,247,148,284,150.469,4,3
695,884,6,-2.278,753,561,0.0,213,914,103.014,4,3
887,388,8,-14.505,349,739,143,106,205,120.035,4,3
887,388,8,-14.505,349,739,143,106,205,120.035,4,3
702,825,6,-3.787,601,883,0.0,674,915,102.977,4,3
701,425,7,-10.965,375,328,0.13,0.1,562,135.128,4,3
701,425,7,-10.965,375,328,0.13,0.1,562,135.128,4,3
887,388,8,-14.505,349,739,143,106,205,120.035,4,3
887,388,8,-14.505,349,739,143,106,205,120.035,4,3
854,446,1,-8.957,198,313,215,156,0.57,92.545,4,3
887,388,8,-14.505,349,739,143,106,205,120.035,4,3
854,446,1,-8.957,198,313,215,156,0.57,92.545,4,3
701,425,7,-10.965,375,328,0.13,0.1,562,135.128,4,3
701,425,7,-10.965,375,328,0.13,0.1,562,135.128,4,3
0.59,0.8,1,-5.044,441,653,905,512,0.21,127.996,4,3
698,931,11,-4.32,595,237,852,767,825,128.004,4,3
644,423,11,-8.702,324,464,0.0,0.11,509,131.903,4,3
645,324,1,-13.621,545,754,727,103,493,162.037,3,3
633,0.55,9,-9.965,924,649,363,147,333,147.099,4,3
654,0.76,0,-3.669,45,797,0.0,299,0.41,99.945,4,3
0.65,551,0,-6.906,274,405,0.0,219,294,102.934,4,3
782,827,11,-4.219,627,159,0.0,226,498,104.032,4,3
532,623,5,-9.208,331,538,7.28e-05,925,403,89.937,4,3
868,635,10,-6.352,227,164,0.0,898,621,90.019,4,3
743,922,7,-3.025,121,411,2.36e-06,287,873,96.933,4,3
617,392,1,-9.295,193,381,0.0,0.1,313,84.499,4,3
709,0.56,4,-4.867,171,34,0.0,315,541,170.082,4,3
709,0.56,4,-4.867,171,34,0.0,315,541,170.082,4,3
566,716,1,-5.733,424,691,0.0,0.37,0.45,81.068,4,3
659,665,8,-8.181,266,456,486,898,692,93.012,4,3
651,562,9,-5.787,302,601,0.0,121,607,81.029,4,3
709,0.56,4,-4.867,171,34,0.0,315,541,170.082,4,3
709,0.56,4,-4.867,171,34,0.0,315,541,170.082,4,3
705,562,8,-3.378,674,257,0.0,137,569,163.893,4,3
805,919,1,-1.294,938,101,343,598,494,94.993,4,3
752,452,0,-11.399,0.35,133,194,236,833,99.684,4,3
705,562,8,-3.378,674,257,0.0,137,569,163.893,4,3
865,573,5,-5.501,678,863,0.0,305,563,94.999,4,3
705,562,8,-3.378,674,257,0.0,137,569,163.893,4,3
865,573,5,-5.501,678,863,0.0,305,563,94.999,4,3
764,685,8,-5.548,599,0.27,0.0,318,925,82.027,4,3
865,573,5,-5.501,678,863,0.0,305,563,94.999,4,3
556,521,6,-10.806,321,641,543,102,353,127.947,4,3
678,698,7,-4.57,587,214,4.94e-06,945,812,192.005,4,3
757,571,7,-4.547,906,264,8.97e-06,313,538,159.933,4,3
647,801,1,-2.946,249,451,0.0,628,517,180.108,4,3
705,562,8,-3.378,674,257,0.0,137,569,163.893,4,3
673,664,4,-5.382,177,376,0.0,111,586,174.972,4,3
865,573,5,-5.501,678,863,0.0,305,563,94.999,4,3
736,569,8,-3.559,779,144,5.27e-05,112,433,171.973,4,3
678,698,7,-4.57,587,214,4.94e-06,945,812,192.005,4,3
821,602,9,-6.628,168,108,0.0,246,628,90.035,4,3
736,569,8,-3.559,779,144,5.27e-05,112,433,171.973,4,3
802,929,7,-2.036,118,608,4.81e-06,157,828,96.969,4,3
764,685,8,-5.548,599,0.27,0.0,318,925,82.027,4,3
759,459,8,-5.187,948,323,0.0,788,695,109.997,4,3
821,602,9,-6.628,168,108,0.0,246,628,90.035,4,3
712,539,2,-5.194,174,116,0.0,219,406,167.764,4,3
705,562,8,-3.378,674,257,0.0,137,569,163.893,4,3
607,624,5,-7.051,354,697,0.0,994,757,157.305,3,3
803,426,3,-11.54,742,418,2.23e-05,0.11,556,114.945,4,3
798,857,6,-3.748,105,519,4.99e-05,142,581,102.998,4,3
865,573,5,-5.501,678,863,0.0,305,563,94.999,4,3
793,737,6,-4.731,785,765,0.0,747,697,167.969,4,3
801,702,9,-4.952,0.37,0.49,1.86e-06,269,524,99.043,4,3
793,737,6,-4.731,785,765,0.0,747,697,167.969,4,3
597,0.45,8,-6.658,418,223,0.0,382,537,178.765,3,3
422,302,11,-9.214,372,629,7.83e-05,104,123,114.089,4,3
752,488,6,-7.05,705,297,9.11e-06,936,533,136.041,4,3
511,622,10,-6.184,435,662,7.78e-05,465,387,85.349,4,3
682,437,10,-8.655,271,758,801,106,233,104.961,4,3
645,534,4,-5.428,306,147,4.3e-06,858,302,90.024,4,3
667,373,4,-9.389,0.05,785,0.0,906,823,124.148,4,3
639,728,4,-7.065,301,223,384,0.68,996,103.966,4,3
791,439,10,-5.62,645,302,1.85e-05,126,559,85.004,4,3
655,797,2,-4.787,153,198,0.0,67,839,177.928,4,3
653,667,10,-6.764,423,154,0.0,107,556,104.181,4,3
741,0.52,8,-7.513,656,447,1.97e-06,222,347,102.998,4,3
527,495,10,-7.783,353,587,0.0,127,474,122.826,4,3
573,338,7,-7.478,27,864,4.41e-06,133,451,96.981,4,3
684,487,5,-5.887,367,495,4.57e-06,821,456,81.997,4,3
376,643,9,-5.713,411,558,0.0,217,646,136.228,5,3
684,487,5,-5.887,367,495,4.57e-06,821,456,81.997,4,3
296,582,9,-5.18,413,449,0.0,319,365,168.4,3,3
876,673,8,-7.15,139,524,571,813,462,113.995,4,3
449,626,10,-6.428,527,387,0.0,357,308,163.826,4,3
607,695,0,-9.537,567,163,4.26e-06,109,594,150.061,4,3
779,693,8,-6.033,885,832,0.0,874,469,150.019,4,3
735,674,6,-5.629,124,0.18,0.0,108,561,171.883,4,3
595,459,11,-9.413,461,571,165,101,272,129.661,4,3
709,0.56,4,-4.867,171,34,0.0,315,541,170.082,4,3
595,459,11,-9.413,461,571,165,101,272,129.661,4,3
705,562,8,-3.378,674,257,0.0,137,569,163.893,4,3
363,662,1,-5.88,377,573,0.0,0.35,301,178.213,4,3
595,459,11,-9.413,461,571,165,101,272,129.661,4,3
709,0.56,4,-4.867,171,34,0.0,315,541,170.082,4,3
865,573,5,-5.501,678,863,0.0,305,563,94.999,4,3
678,698,7,-4.57,587,214,4.94e-06,945,812,192.005,4,3
608,705,7,-5.525,364,499,124,878,733,75.031,4,3
736,569,8,-3.559,779,144,5.27e-05,112,433,171.973,4,3
741,582,8,-4.445,281,291,101,152,713,186.096,4,3
709,0.56,4,-4.867,171,34,0.0,315,541,170.082,4,3
728,0.68,8,-4.129,165,865,1.06e-06,0.1,704,179.839,4,3
736,569,8,-3.559,779,144,5.27e-05,112,433,171.973,4,3
755,844,5,-6.234,326,328,8.8e-06,555,745,171.867,4,3
865,573,5,-5.501,678,863,0.0,305,563,94.999,4,3
647,801,1,-2.946,249,451,0.0,628,517,180.108,4,3
741,582,8,-4.445,281,291,101,152,713,186.096,4,3
707,955,10,-4.593,222,127,0.0,203,575,125.993,4,3
865,573,5,-5.501,678,863,0.0,305,563,94.999,4,3
859,575,6,-6.845,798,941,18,105,607,93.007,4,3
865,573,5,-5.501,678,863,0.0,305,563,94.999,4,3
865,573,5,-5.501,678,863,0.0,305,563,94.999,4,3
647,801,1,-2.946,249,451,0.0,628,517,180.108,4,3
736,569,8,-3.559,779,144,5.27e-05,112,433,171.973,4,3
793,737,6,-4.731,785,765,0.0,747,697,167.969,4,3
649,458,4,-7.632,446,574,0.0,113,748,180.071,4,3
732,463,11,-6.972,287,374,0.0,194,397,95.971,4,3
664,609,1,-6.509,707,304,0.0,926,194,130.041,4,3
779,854,9,-4.958,219,462,0.0,0.21,379,91.992,4,3
0.68,729,5,-5.077,475,612,0.0,224,446,123.97,4,3
786,667,5,-8.272,54,112,53,74,688,102.046,4,3
794,753,10,-3.112,609,543,0.0,0.12,906,159.965,4,3
0.38,339,3,-7.885,338,691,0.0,0.12,849,100.607,4,3
553,664,8,-7.417,741,709,56,106,467,140.06,4,3
279,742,4,-6.46,898,185,0.0,593,328,189.868,4,3
697,0.66,10,-5.459,352,472,0.0,243,301,93.011,4,3
572,541,5,-6.45,245,759,0.0,111,266,87.01,4,3
767,745,1,-6.144,589,0.45,0.0,281,448,97.076,4,3
751,739,1,-6.977,45,0.2,0.0,926,405,95.003,4,3
357,425,5,-7.301,333,584,0.0,322,0.27,102.078,3,3
0.73,656,11,-5.07,294,797,271,108,743,131.04,4,3
621,467,0,-4.835,273,632,0.0,888,227,107.164,4,3
716,0.77,3,-4.071,158,144,0.0,211,924,170.045,4,3
743,752,4,-4.813,414,188,0.0,287,545,110.015,4,3
829,654,5,-6.26,685,942,5.01e-06,0.2,335,98.012,4,3
681,549,5,-10.269,399,0.66,0.0,936,549,106.652,5,3
593,503,8,-6.725,0.22,293,0.0,405,0.71,178.781,4,3
384,728,7,-6.503,623,329,1.85e-05,329,311,156.396,4,3
647,792,2,-9.815,373,536,5.82e-05,54,306,132.032,4,3
625,835,11,-3.32,325,211,191,897,547,183.826,4,3
641,559,7,-11.132,355,404,402,937,523,144.982,4,3
677,682,3,-6.518,137,392,0.0,181,646,89.81,4,3
355,533,8,-9.493,613,471,107,384,347,121.292,3,3
722,716,8,-4.089,696,132,1.05e-05,997,626,171.96,4,3
359,611,6,-7.676,389,206,254,898,427,93.05,4,3
765,948,6,-2.816,199,298,0.0,784,647,172.038,4,3
0.53,701,9,-4.54,823,536,8.09e-06,118,818,171.856,4,3
575,541,5,-6.45,237,759,0.0,111,0.27,87.022,4,3
432,614,0,-6.782,55,511,0.0,191,505,169.633,4,3
412,236,4,-15.159,379,0.83,653,147,119,140.214,4,3
376,643,9,-5.713,411,558,0.0,217,646,136.224,5,3
628,834,4,-4.56,116,575,0.0,158,747,78.207,4,3
602,249,2,-9.264,287,725,0.0,243,274,131.814,3,3
684,487,5,-5.887,367,495,4.57e-06,821,456,81.997,4,3
559,674,1,-6.125,329,312,0.0,121,197,111.976,4,3
687,0.43,9,-10.31,407,0.6,2.49e-06,132,241,115.01,4,3
641,346,0,-9.508,36,913,3.99e-05,104,187,122.101,4,3
594,454,5,-9.422,755,497,3.83e-05,736,705,133.825,4,3
628,683,7,-5.565,467,246,0.0,176,462,99.8,4,3
378,664,1,-6.698,407,542,397,0.11,941,106.316,4,3
314,238,0,-8.802,389,741,193,128,303,72.535,3,3
707,955,10,-4.593,222,127,0.0,203,575,125.993,4,3
674,205,2,-14.173,403,895,275,114,352,95.987,4,3
572,0.81,1,-5.791,557,147,6.94e-06,0.13,106,126.045,4,3
674,205,2,-14.173,403,895,275,114,352,95.987,4,3
512,695,4,-6.349,271,265,815,146,351,145.957,4,3
752,488,6,-7.05,705,297,9.11e-06,936,533,136.041,4,3
563,664,9,-5.044,154,335,0.0,849,688,166.928,4,3
652,862,8,-2.29,206,161,0.0,203,727,173.859,4,3
0.71,625,6,-9.008,295,29,1.1e-05,108,784,140.994,4,3
586,616,5,-7.964,324,182,0.0,927,719,148.088,4,3
708,598,5,-8.365,291,37,0.0,0.17,698,112.027,4,3
586,616,5,-7.964,324,182,0.0,927,719,148.088,4,3
627,618,2,-8.529,437,558,0.0,351,848,82.03,4,3
702,677,1,-6.944,241,475,0.0,166,737,105.923,4,3
586,616,5,-7.964,324,182,0.0,927,719,148.088,4,3
586,616,5,-7.964,324,182,0.0,927,719,148.088,4,3
708,598,5,-8.365,291,37,0.0,0.17,698,112.027,4,3
0.71,625,6,-9.008,295,29,1.1e-05,108,784,140.994,4,3
617,635,11,-6.769,317,498,1.44e-05,164,446,103.019,4,3
627,618,2,-8.529,437,558,0.0,351,848,82.03,4,3
586,616,5,-7.964,324,182,0.0,927,719,148.088,4,3
708,598,5,-8.365,291,37,0.0,0.17,698,112.027,4,3
586,616,5,-7.964,324,182,0.0,927,719,148.088,4,3
586,616,5,-7.964,324,182,0.0,927,719,148.088,4,3
586,616,5,-7.964,324,182,0.0,927,719,148.088,4,3
708,598,5,-8.365,291,37,0.0,0.17,698,112.027,4,3
708,598,5,-8.365,291,37,0.0,0.17,698,112.027,4,3
708,598,5,-8.365,291,37,0.0,0.17,698,112.027,4,3
596,0.73,9,-4.091,151,0.24,0.0,325,525,85.979,4,3
0.71,625,6,-9.008,295,29,1.1e-05,108,784,140.994,4,3
627,618,2,-8.529,437,558,0.0,351,848,82.03,4,3
0.71,625,6,-9.008,295,29,1.1e-05,108,784,140.994,4,3
